regiao;porte;data;casos;obitos;populacao_porte;incidencia;mortalidade;casos_media7;obitos_media7;incidencia_media7;mortalidade_media7
Norte;20 a 100 mil;2020-03-26;2;0;6486315;0,03083414851113460;0,00000000000000000;NA;NA;NA;NA
Norte;Acima de 100 mil;2020-03-26;21;0;9551557;0,21985944281126105;0,00000000000000000;1,67142857142857e+01;0,142857142857143;1,74990168768147e-01;1,49564246810382e-03
Sudeste;10 a 20 mil;2020-03-26;0;0;5106410;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Sudeste;20 a 100 mil;2020-03-26;12;0;16484633;0,07279506920172260;0,00000000000000000;3,71428571428571e+00;0,142857142857143;2,25318071338665e-02;8,66607966687174e-04
Sudeste;Acima de 100 mil;2020-03-26;261;10;62745658;0,41596503777201604;0,01593735776904276;1,73571428571429e+02;8,285714285714286;2,76626995562671e-01;1,32052392943497e-02
Sul;Menor que 10 mil;2020-03-26;2;0;3174288;0,06300625526102231;0,00000000000000000;8,57142857142857e-01;0,000000000000000;2,70026808261524e-02;0,00000000000000e+00
Sul;10 a 20 mil;2020-03-26;2;0;3046519;0,06564869610201020;0,00000000000000000;NA;NA;NA;NA
Sul;20 a 100 mil;2020-03-26;8;1;8902827;0,08985909756530144;0,01123238719566268;1,01428571428571e+01;0,142857142857143;1,13928498698864e-01;1,60462674223753e-03
Sul;Acima de 100 mil;2020-03-26;52;0;14852350;0,35011294508949764;0,00000000000000000;3,80000000000000e+01;0,142857142857143;2,55851767565402e-01;9,61848750245873e-04
Centro-Oeste;Menor que 10 mil;2020-03-27;0;0;1239413;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Centro-Oeste;10 a 20 mil;2020-03-27;2;0;1315431;0,15204142216505465;0,00000000000000000;NA;NA;NA;NA
Centro-Oeste;20 a 100 mil;2020-03-27;1;0;3897639;0,02565655772635691;0,00000000000000000;4,28571428571429e-01;0,000000000000000;1,09956675970101e-02;0,00000000000000e+00
Centro-Oeste;Acima de 100 mil;2020-03-27;46;0;9844591;0,46726166683816522;0,00000000000000000;2,44285714285714e+01;0,142857142857143;2,48142065308467e-01;1,45112318893840e-03
Nordeste;Menor que 10 mil;2020-03-27;2;1;3502724;0,05709841825961737;0,02854920912980869;NA;NA;NA;NA
Nordeste;10 a 20 mil;2020-03-27;0;0;8152742;0,00000000000000000;0,00000000000000000;0,00000000000000e+00;0,000000000000000;0,00000000000000e+00;0,00000000000000e+00
Nordeste;20 a 100 mil;2020-03-27;3;0;21705894;0,01382113079516559;0,00000000000000000;2,28571428571429e+00;0,000000000000000;1,05303853677452e-02;0,00000000000000e+00
Nordeste;Acima de 100 mil;2020-03-27;89;1;23710294;0,37536438814297285;0,00421757739486486;5,48571428571429e+01;0,857142857142857;2,31364245661158e-01;3,61506633845560e-03
Norte;10 a 20 mil;2020-03-27;2;0;1590778;0,12572464542506873;0,00000000000000000;NA;NA;NA;NA
Norte;20 a 100 mil;2020-03-27;2;0;6486315;0,03083414851113460;0,00000000000000000;NA;NA;NA;NA
Norte;Acima de 100 mil;2020-03-27;19;0;9551557;0,19892044825780761;0,00000000000000000;1,80000000000000e+01;0,142857142857143;1,88450950981081e-01;1,49564246810382e-03
Sudeste;Menor que 10 mil;2020-03-27;1;0;4034732;0,02478479363685122;0,00000000000000000;NA;NA;NA;NA
Sudeste;10 a 20 mil;2020-03-27;1;0;5106410;0,01958322970540947;0,00000000000000000;NA;NA;NA;NA
Sudeste;20 a 100 mil;2020-03-27;4;0;16484633;0,02426502306724087;0,00000000000000000;3,85714285714286e+00;0,142857142857143;2,33984151005537e-02;8,66607966687174e-04
Sudeste;Acima de 100 mil;2020-03-27;271;11;62745658;0,43190239554105880;0,01753109354594704;2,03142857142857e+02;9,285714285714286;3,23756039251126e-01;1,47989750712540e-02
Sul;Menor que 10 mil;2020-03-27;1;0;3174288;0,03150312763051116;0,00000000000000000;1,00000000000000e+00;0,000000000000000;3,15031276305112e-02;0,00000000000000e+00
Sul;10 a 20 mil;2020-03-27;1;0;3046519;0,03282434805100510;0,00000000000000000;2,14285714285714e+00;0,000000000000000;7,03378886807252e-02;0,00000000000000e+00
Sul;20 a 100 mil;2020-03-27;9;0;8902827;0,10109148476096413;0,00000000000000000;1,00000000000000e+01;0,142857142857143;1,12323871956627e-01;1,60462674223753e-03
Sul;Acima de 100 mil;2020-03-27;29;3;14852350;0,19525529629991215;0,02019882375516333;3,74285714285714e+01;0,571428571428571;2,52004372564419e-01;3,84739500098349e-03
Centro-Oeste;Menor que 10 mil;2020-03-28;0;0;1239413;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Centro-Oeste;10 a 20 mil;2020-03-28;0;0;1315431;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Centro-Oeste;20 a 100 mil;2020-03-28;1;0;3897639;0,02565655772635691;0,00000000000000000;4,28571428571429e-01;0,000000000000000;1,09956675970101e-02;0,00000000000000e+00
Centro-Oeste;Acima de 100 mil;2020-03-28;28;0;9844591;0,28442014503192670;0,00000000000000000;2,50000000000000e+01;0,142857142857143;2,53946558064220e-01;1,45112318893840e-03
Nordeste;Menor que 10 mil;2020-03-28;1;0;3502724;0,02854920912980869;0,00000000000000000;NA;NA;NA;NA
Nordeste;10 a 20 mil;2020-03-28;2;0;8152742;0,02453162383894891;0,00000000000000000;2,85714285714286e-01;0,000000000000000;3,50451769127842e-03;0,00000000000000e+00
Nordeste;20 a 100 mil;2020-03-28;8;0;21705894;0,03685634878710824;0,00000000000000000;2,71428571428571e+00;0,000000000000000;1,25048326241974e-02;0,00000000000000e+00
Nordeste;Acima de 100 mil;2020-03-28;92;3;23710294;0,38801712032756741;0,01265273218459459;6,24285714285714e+01;1,285714285714286;2,63297331650849e-01;5,42259950768340e-03
Norte;10 a 20 mil;2020-03-28;0;0;1590778;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Norte;20 a 100 mil;2020-03-28;0;0;6486315;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Norte;Acima de 100 mil;2020-03-28;37;0;9551557;0,38737139923888847;0,00000000000000000;2,14285714285714e+01;0,142857142857143;2,24346370215572e-01;1,49564246810382e-03
Sudeste;Menor que 10 mil;2020-03-28;0;0;4034732;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Sudeste;10 a 20 mil;2020-03-28;0;0;5106410;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Sudeste;20 a 100 mil;2020-03-28;6;0;16484633;0,03639753460086130;0,00000000000000000;4,71428571428571e+00;0,142857142857143;2,85980629006767e-02;8,66607966687174e-04
Sudeste;Acima de 100 mil;2020-03-28;84;3;62745658;0,13387380525995918;0,00478120733071283;2,04714285714286e+02;9,571428571428571;3,26260481186261e-01;1,52543281503695e-02
Sul;Menor que 10 mil;2020-03-28;2;0;3174288;0,06300625526102231;0,00000000000000000;1,28571428571429e+00;0,000000000000000;4,05040212392286e-02;0,00000000000000e+00
Sul;10 a 20 mil;2020-03-28;2;0;3046519;0,06564869610201020;0,00000000000000000;2,14285714285714e+00;0,000000000000000;7,03378886807252e-02;0,00000000000000e+00
Sul;20 a 100 mil;2020-03-28;13;0;8902827;0,14602103354361484;0,00000000000000000;1,01428571428571e+01;0,142857142857143;1,13928498698864e-01;1,60462674223753e-03
Sul;Acima de 100 mil;2020-03-28;19;0;14852350;0,12792588378270106;0,00000000000000000;3,48571428571429e+01;0,571428571428571;2,34691095059993e-01;3,84739500098349e-03
Centro-Oeste;Menor que 10 mil;2020-03-29;0;0;1239413;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Centro-Oeste;10 a 20 mil;2020-03-29;1;0;1315431;0,07602071108252732;0,00000000000000000;NA;NA;NA;NA
Centro-Oeste;20 a 100 mil;2020-03-29;0;0;3897639;0,00000000000000000;0,00000000000000000;4,28571428571429e-01;0,000000000000000;1,09956675970101e-02;0,00000000000000e+00
Centro-Oeste;Acima de 100 mil;2020-03-29;49;1;9844591;0,49773525380587169;0,01015786232256881;2,94285714285714e+01;0,285714285714286;2,98931376921311e-01;2,90224637787680e-03
Nordeste;Menor que 10 mil;2020-03-29;0;0;3502724;0,00000000000000000;0,00000000000000000;7,14285714285714e-01;0,142857142857143;2,03922922355776e-02;4,07845844711553e-03
Nordeste;10 a 20 mil;2020-03-29;0;0;8152742;0,00000000000000000;0,00000000000000000;2,85714285714286e-01;0,000000000000000;3,50451769127842e-03;0,00000000000000e+00
Nordeste;20 a 100 mil;2020-03-29;4;0;21705894;0,01842817439355412;0,00000000000000000;3,00000000000000e+00;0,000000000000000;1,38211307951656e-02;0,00000000000000e+00
Nordeste;Acima de 100 mil;2020-03-29;77;5;23710294;0,32475345940459449;0,02108788697432432;6,44285714285714e+01;2,000000000000000;2,71732486440579e-01;8,43515478972973e-03
Norte;10 a 20 mil;2020-03-29;3;0;1590778;0,18858696813760312;0,00000000000000000;NA;NA;NA;NA
Norte;20 a 100 mil;2020-03-29;1;0;6486315;0,01541707425556730;0,00000000000000000;NA;NA;NA;NA
Norte;Acima de 100 mil;2020-03-29;41;0;9551557;0,42924938834579535;0,00000000000000000;2,44285714285714e+01;0,142857142857143;2,55754862045753e-01;1,49564246810382e-03
Sudeste;Menor que 10 mil;2020-03-29;0;0;4034732;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Sudeste;10 a 20 mil;2020-03-29;1;0;5106410;0,01958322970540947;0,00000000000000000;4,28571428571429e-01;0,000000000000000;8,39281273088978e-03;0,00000000000000e+00
Sudeste;20 a 100 mil;2020-03-29;5;0;16484633;0,03033127883405108;0,00000000000000000;5,42857142857143e+00;0,142857142857143;3,29311027341126e-02;8,66607966687174e-04
Sudeste;Acima de 100 mil;2020-03-29;73;4;62745658;0,11634271171401214;0,00637494310761710;2,05285714285714e+02;10,142857142857142;3,27171187344492e-01;1,61650343086005e-02
Sul;Menor que 10 mil;2020-03-29;0;0;3174288;0,00000000000000000;0,00000000000000000;1,28571428571429e+00;0,000000000000000;4,05040212392286e-02;0,00000000000000e+00
Sul;10 a 20 mil;2020-03-29;3;0;3046519;0,09847304415301529;0,00000000000000000;2,57142857142857e+00;0,000000000000000;8,44054664168703e-02;0,00000000000000e+00
Sul;20 a 100 mil;2020-03-29;5;0;8902827;0,05616193597831341;0,00000000000000000;1,00000000000000e+01;0,142857142857143;1,12323871956627e-01;1,60462674223753e-03
Sul;Acima de 100 mil;2020-03-29;49;0;14852350;0,32991412133433429;0,00000000000000000;3,91428571428571e+01;0,571428571428571;2,63546557567369e-01;3,84739500098349e-03
Centro-Oeste;Menor que 10 mil;2020-03-30;0;0;1239413;0,00000000000000000;0,00000000000000000;1,42857142857143e-01;0,000000000000000;1,15261936785513e-02;0,00000000000000e+00
Centro-Oeste;10 a 20 mil;2020-03-30;1;0;1315431;0,07602071108252732;0,00000000000000000;NA;NA;NA;NA
Centro-Oeste;20 a 100 mil;2020-03-30;0;0;3897639;0,00000000000000000;0,00000000000000000;4,28571428571429e-01;0,000000000000000;1,09956675970101e-02;0,00000000000000e+00
Centro-Oeste;Acima de 100 mil;2020-03-30;33;1;9844591;0,33520945664477070;0,01015786232256881;3,01428571428571e+01;0,428571428571429;3,06186992866003e-01;4,35336956681520e-03
Nordeste;Menor que 10 mil;2020-03-30;0;0;3502724;0,00000000000000000;0,00000000000000000;5,71428571428571e-01;0,142857142857143;1,63138337884621e-02;4,07845844711553e-03
Nordeste;10 a 20 mil;2020-03-30;2;0;8152742;0,02453162383894891;0,00000000000000000;5,71428571428571e-01;0,000000000000000;7,00903538255683e-03;0,00000000000000e+00
Nordeste;20 a 100 mil;2020-03-30;13;1;21705894;0,05989156677905089;0,00460704359838853;4,57142857142857e+00;0,142857142857143;2,10607707354904e-02;6,58149085484076e-04
Nordeste;Acima de 100 mil;2020-03-30;56;2;23710294;0,23618433411243234;0,00843515478972973;6,44285714285714e+01;2,285714285714286;2,71732486440579e-01;9,64017690254826e-03
Norte;10 a 20 mil;2020-03-30;5;0;1590778;0,31431161356267184;0,00000000000000000;1,57142857142857e+00;0,000000000000000;9,87836499768397e-02;0,00000000000000e+00
Norte;20 a 100 mil;2020-03-30;1;0;6486315;0,01541707425556730;0,00000000000000000;NA;NA;NA;NA
Norte;Acima de 100 mil;2020-03-30;21;2;9551557;0,21985944281126105;0,02093899455345343;2,52857142857143e+01;0,428571428571429;2,64728716854376e-01;4,48692740431145e-03
Sudeste;Menor que 10 mil;2020-03-30;0;0;4034732;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Sudeste;10 a 20 mil;2020-03-30;0;0;5106410;0,00000000000000000;0,00000000000000000;2,85714285714286e-01;0,000000000000000;5,59520848725985e-03;0,00000000000000e+00
Sudeste;20 a 100 mil;2020-03-30;10;1;16484633;0,06066255766810216;0,00606625576681022;5,71428571428571e+00;0,285714285714286;3,46643186674869e-02;1,73321593337435e-03
Sudeste;Acima de 100 mil;2020-03-30;381;46;62745658;0,60721333100052910;0,07331184573759669;2,46428571428571e+02;16,571428571428573;3,92742030737125e-01;2,64104785886994e-02
Sul;Menor que 10 mil;2020-03-30;0;0;3174288;0,00000000000000000;0,00000000000000000;1,28571428571429e+00;0,000000000000000;4,05040212392286e-02;0,00000000000000e+00
Sul;10 a 20 mil;2020-03-30;1;0;3046519;0,03282434805100510;0,00000000000000000;2,28571428571429e+00;0,000000000000000;7,50270812594402e-02;0,00000000000000e+00
Sul;20 a 100 mil;2020-03-30;4;1;8902827;0,04492954878265072;0,01123238719566268;8,71428571428571e+00;0,285714285714286;9,78822312764891e-02;3,20925348447505e-03
Sul;Acima de 100 mil;2020-03-30;49;3;14852350;0,32991412133433429;0,02019882375516333;4,22857142857143e+01;1,000000000000000;2,84707230072778e-01;6,73294125172111e-03
Centro-Oeste;Menor que 10 mil;2020-03-31;1;0;1239413;0,08068335574985901;0,00000000000000000;1,42857142857143e-01;0,000000000000000;1,15261936785513e-02;0,00000000000000e+00
Centro-Oeste;10 a 20 mil;2020-03-31;1;1;1315431;0,07602071108252732;0,07602071108252732;NA;NA;NA;NA
Centro-Oeste;20 a 100 mil;2020-03-31;1;0;3897639;0,02565655772635691;0,00000000000000000;5,71428571428571e-01;0,000000000000000;1,46608901293468e-02;0,00000000000000e+00
Centro-Oeste;Acima de 100 mil;2020-03-31;33;1;9844591;0,33520945664477070;0,01015786232256881;3,02857142857143e+01;0,571428571428571;3,07638116054941e-01;5,80449275575361e-03
Nordeste;Menor que 10 mil;2020-03-31;1;0;3502724;0,02854920912980869;0,00000000000000000;7,14285714285714e-01;0,142857142857143;2,03922922355776e-02;4,07845844711553e-03
Nordeste;10 a 20 mil;2020-03-31;1;0;8152742;0,01226581191947445;0,00000000000000000;7,14285714285714e-01;0,000000000000000;8,76129422819604e-03;0,00000000000000e+00
Nordeste;20 a 100 mil;2020-03-31;11;1;21705894;0,05067747958227383;0,00460704359838853;5,85714285714286e+00;0,285714285714286;2,69841125048471e-02;1,31629817096815e-03
Nordeste;Acima de 100 mil;2020-03-31;86;3;23710294;0,36271165595837823;0,01265273218459459;7,05714285714286e+01;2,714285714285714;2,97640461866177e-01;1,14477100717761e-02
Norte;10 a 20 mil;2020-03-31;1;0;1590778;0,06286232271253436;0,00000000000000000;1,57142857142857e+00;0,000000000000000;9,87836499768397e-02;0,00000000000000e+00
Norte;20 a 100 mil;2020-03-31;3;0;6486315;0,04625122276670190;0,00000000000000000;NA;NA;NA;NA
Norte;Acima de 100 mil;2020-03-31;33;1;9551557;0,34549341013198165;0,01046949727672672;2,62857142857143e+01;0,428571428571429;2,75198214131102e-01;4,48692740431145e-03
Sudeste;Menor que 10 mil;2020-03-31;1;0;4034732;0,02478479363685122;0,00000000000000000;NA;NA;NA;NA
Sudeste;10 a 20 mil;2020-03-31;0;0;5106410;0,00000000000000000;0,00000000000000000;2,85714285714286e-01;0,000000000000000;5,59520848725985e-03;0,00000000000000e+00
Sudeste;20 a 100 mil;2020-03-31;13;0;16484633;0,07886132496853282;0,00000000000000000;7,57142857142857e+00;0,285714285714286;4,59302222344202e-02;1,73321593337435e-03
Sudeste;Acima de 100 mil;2020-03-31;877;29;62745658;1,39770627634505007;0,04621833753022400;3,56571428571429e+02;20,428571428571427;5,68280642736153e-01;3,25577451567588e-02
Sul;Menor que 10 mil;2020-03-31;2;0;3174288;0,06300625526102231;0,00000000000000000;1,28571428571429e+00;0,000000000000000;4,05040212392286e-02;0,00000000000000e+00
Sul;10 a 20 mil;2020-03-31;0;0;3046519;0,00000000000000000;0,00000000000000000;2,14285714285714e+00;0,000000000000000;7,03378886807252e-02;0,00000000000000e+00
Sul;20 a 100 mil;2020-03-31;6;0;8902827;0,06739432317397609;0,00000000000000000;7,42857142857143e+00;0,285714285714286;8,34405905963513e-02;3,20925348447505e-03
Sul;Acima de 100 mil;2020-03-31;83;0;14852350;0,55883412389285192;0,00000000000000000;4,98571428571429e+01;1,000000000000000;3,35685213835810e-01;6,73294125172111e-03
Centro-Oeste;Menor que 10 mil;2020-04-01;1;0;1239413;0,08068335574985901;0,00000000000000000;2,85714285714286e-01;0,000000000000000;2,30523873571026e-02;0,00000000000000e+00
Centro-Oeste;10 a 20 mil;2020-04-01;0;0;1315431;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Centro-Oeste;20 a 100 mil;2020-04-01;2;0;3897639;0,05131311545271381;0,00000000000000000;7,14285714285714e-01;0,000000000000000;1,83261126616835e-02;0,00000000000000e+00
Centro-Oeste;Acima de 100 mil;2020-04-01;35;1;9844591;0,35552518128990834;0,01015786232256881;2,98571428571429e+01;0,714285714285714;3,03284746488126e-01;7,25561594469201e-03
Nordeste;Menor que 10 mil;2020-04-01;1;0;3502724;0,02854920912980869;0,00000000000000000;7,14285714285714e-01;0,142857142857143;2,03922922355776e-02;4,07845844711553e-03
Nordeste;10 a 20 mil;2020-04-01;0;0;8152742;0,00000000000000000;0,00000000000000000;7,14285714285714e-01;0,000000000000000;8,76129422819604e-03;0,00000000000000e+00
Nordeste;20 a 100 mil;2020-04-01;5;2;21705894;0,02303521799194265;0,00921408719677706;6,28571428571429e+00;0,571428571428571;2,89585597612993e-02;2,63259634193630e-03
Nordeste;Acima de 100 mil;2020-04-01;111;3;23710294;0,46815109082999984;0,01265273218459459;8,02857142857143e+01;3,000000000000000;3,38611213702008e-01;1,26527321845946e-02
Norte;10 a 20 mil;2020-04-01;1;0;1590778;0,06286232271253436;0,00000000000000000;1,71428571428571e+00;0,000000000000000;1,07763981792916e-01;0,00000000000000e+00
Norte;20 a 100 mil;2020-04-01;5;0;6486315;0,07708537127783649;0,00000000000000000;2,00000000000000e+00;0,000000000000000;3,08341485111346e-02;0,00000000000000e+00
Norte;Acima de 100 mil;2020-04-01;38;1;9551557;0,39784089651561522;0,01046949727672672;3,00000000000000e+01;0,571428571428571;3,14084918301801e-01;5,98256987241527e-03
Sudeste;Menor que 10 mil;2020-04-01;0;0;4034732;0,00000000000000000;0,00000000000000000;NA;NA;NA;NA
Sudeste;10 a 20 mil;2020-04-01;0;0;5106410;0,00000000000000000;0,00000000000000000;2,85714285714286e-01;0,000000000000000;5,59520848725985e-03;0,00000000000000e+00
Sudeste;20 a 100 mil;2020-04-01;6;3;16484633;0,03639753460086130;0,01819876730043065;8,00000000000000e+00;0,571428571428571;4,85300461344817e-02;3,46643186674870e-03
Sudeste;Acima de 100 mil;2020-04-01;820;32;62745658;1,30686333706150637;0,05099954486093683;3,95285714285714e+02;19,285714285714285;6,29980984956305e-01;3,07363328402968e-02
Sul;Menor que 10 mil;2020-04-01;1;0;3174288;0,03150312763051116;0,00000000000000000;1,14285714285714e+00;0,000000000000000;3,60035744348699e-02;0,00000000000000e+00
Sul;10 a 20 mil;2020-04-01;0;0;3046519;0,00000000000000000;0,00000000000000000;1,28571428571429e+00;0,000000000000000;4,22027332084351e-02;0,00000000000000e+00
Sul;20 a 100 mil;2020-04-01;10;0;8902827;0,11232387195662681;0,00000000000000000;7,85714285714286e+00;0,285714285714286;8,82544708230639e-02;3,20925348447505e-03
Sul;Acima de 100 mil;2020-04-01;57;1;14852350;0,38377765134810315;0,00673294125172111;4,82857142857143e+01;1,000000000000000;3,25104877583105e-01;6,73294125172111e-03
Centro-Oeste;Menor que 10 mil;2020-04-02;0;0;1239413;0,00000000000000000;0,00000000000000000;2,85714285714286e-01;0,000000000000000;2,30523873571026e-02;0,00000000000000e+00
Centro-Oeste;10 a 20 mil;2020-04-02;1;0;1315431;0,07602071108252732;0,00000000000000000;8,57142857142857e-01;0,142857142857143;6,51606094993091e-02;1,08601015832182e-02
Centro-Oeste;20 a 100 mil;2020-04-02;0;0;3897639;0,00000000000000000;0,00000000000000000;7,14285714285714e-01;0,000000000000000;1,83261126616835e-02;0,00000000000000e+00
Centro-Oeste;Acima de 100 mil;2020-04-02;58;1;9844591;0,58915601470899093;0,01015786232256881;4,02857142857143e+01;0,714285714285714;4,09216739280629e-01;7,25561594469201e-03
Nordeste;Menor que 10 mil;2020-04-02;0;0;3502724;0,00000000000000000;0,00000000000000000;7,14285714285714e-01;0,142857142857143;2,03922922355776e-02;4,07845844711553e-03
Nordeste;10 a 20 mil;2020-04-02;0;0;8152742;0,00000000000000000;0,00000000000000000;7,14285714285714e-01;0,000000000000000;8,76129422819604e-03;0,00000000000000e+00
Nordeste;20 a 100 mil;2020-04-02;10;-3;21705894;0,04607043598388530;-0,01382113079516559;7,71428571428571e+00;0,142857142857143;3,55400506161401e-02;6,58149085484076e-04
Nordeste;Acima de 100 mil;2020-04-02;175;-2;23710294;0,73807604410135108;-0,00843515478972973;9,80000000000000e+01;2,142857142857143;4,13322584696757e-01;9,03766584613899e-03
Norte;10 a 20 mil;2020-04-02;6;0;1590778;0,37717393627520623;0,00000000000000000;2,57142857142857e+00;0,000000000000000;1,61645972689374e-01;0,00000000000000e+00
