semana_epi;tipo_teste;uf;ultimo_dia_semana;testes_positivos;testes_negativos;testes_inconclusivos;testes_total;testes_com_resultado;testes_taxa_positivo
45;RT-PCR;MA;2020-11-07;76;243;1;1300;320;0,2375000000000000
45;RT-PCR;MG;2020-11-07;20;37;0;189;57;0,3508771929824561
45;RT-PCR;MS;2020-11-07;947;3675;9;5195;4631;0,2044914705247247
45;RT-PCR;MT;2020-11-07;181;706;1;2026;888;0,2038288288288288
45;RT-PCR;PA;2020-11-07;349;1259;13;2055;1621;0,2152991980259099
45;RT-PCR;PB;2020-11-07;810;853;3;2832;1666;0,4861944777911165
45;RT-PCR;PE;2020-11-07;1824;7430;9;16730;9263;0,1969124473712620
45;RT-PCR;PI;2020-11-07;914;495;2;1721;1411;0,6477675407512402
45;RT-PCR;PR;2020-11-07;110;319;2;738;431;0,2552204176334107
45;RT-PCR;RJ;2020-11-07;31;59;0;315;90;0,3444444444444444
45;RT-PCR;RN;2020-11-07;702;1553;26;4554;2281;0,3077597544936431
45;RT-PCR;RO;2020-11-07;938;731;7;2985;1676;0,5596658711217184
45;RT-PCR;RR;2020-11-07;239;299;0;628;538;0,4442379182156134
45;RT-PCR;RS;2020-11-07;7;13;0;58;20;0,3500000000000000
45;RT-PCR;SC;2020-11-07;7;15;0;70;22;0,3181818181818182
45;RT-PCR;SE;2020-11-07;332;1116;2;2436;1450;0,2289655172413793
45;RT-PCR;SP;2020-11-07;49;98;0;510;147;0,3333333333333333
45;RT-PCR;TO;2020-11-07;250;1002;0;1476;1252;0,1996805111821086
45;RT-PCR;NA;2020-11-07;0;9;0;28;9;0,0000000000000000
45;Teste rápido;AC;2020-11-07;384;1781;2;2251;2167;0,1772035071527457
45;Teste rápido;AL;2020-11-07;565;1629;1;2402;2195;0,2574031890660592
45;Teste rápido;AM;2020-11-07;2924;4262;69;7618;7255;0,4030323914541695
45;Teste rápido;AP;2020-11-07;585;586;0;1199;1171;0,4995730145175064
45;Teste rápido;BA;2020-11-07;76;351;0;439;427;0,1779859484777518
45;Teste rápido;CE;2020-11-07;1501;5470;8;7531;6979;0,2150737928069924
45;Teste rápido;DF;2020-11-07;980;1851;2;3062;2833;0,3459230497705613
45;Teste rápido;ES;2020-11-07;67;514;0;730;581;0,1153184165232358
45;Teste rápido;GO;2020-11-07;1892;4434;10;6710;6336;0,2986111111111111
45;Teste rápido;MA;2020-11-07;1377;2804;9;4614;4190;0,3286396181384248
45;Teste rápido;MG;2020-11-07;341;1519;0;1877;1860;0,1833333333333333
45;Teste rápido;MS;2020-11-07;1242;4839;10;6284;6091;0,2039074043670990
45;Teste rápido;MT;2020-11-07;716;2453;3;3680;3172;0,2257250945775536
45;Teste rápido;PA;2020-11-07;1631;4611;7;6572;6249;0,2610017602816451
45;Teste rápido;PB;2020-11-07;1864;5802;6;8478;7672;0,2429614181438999
45;Teste rápido;PE;2020-11-07;1898;7131;5;9574;9034;0,2100951959264999
45;Teste rápido;PI;2020-11-07;2527;4566;7;7295;7100;0,3559154929577465
45;Teste rápido;PR;2020-11-07;194;767;0;1007;961;0,2018730489073881
45;Teste rápido;RJ;2020-11-07;25;188;1;228;214;0,1168224299065421
45;Teste rápido;RN;2020-11-07;299;2182;6;2701;2487;0,1202251708886208
45;Teste rápido;RO;2020-11-07;440;1520;4;2012;1964;0,2240325865580448
45;Teste rápido;RR;2020-11-07;1001;1950;19;3031;2970;0,3370370370370370
45;Teste rápido;RS;2020-11-07;58;505;0;567;563;0,1030195381882771
45;Teste rápido;SC;2020-11-07;20;50;0;73;70;0,2857142857142857
45;Teste rápido;SE;2020-11-07;109;450;0;598;559;0,1949910554561717
45;Teste rápido;SP;2020-11-07;2043;24229;2;26320;26274;0,0777574788764558
45;Teste rápido;TO;2020-11-07;671;1200;0;1938;1871;0,3586317477284874
45;Teste rápido;NA;2020-11-07;2;17;0;20;19;0,1052631578947368
46;RT-PCR;AC;2020-11-14;84;220;0;2564;304;0,2763157894736842
46;RT-PCR;AL;2020-11-14;122;147;1;1165;270;0,4518518518518518
46;RT-PCR;AM;2020-11-14;289;705;4;1291;998;0,2895791583166333
46;RT-PCR;AP;2020-11-14;79;125;0;317;204;0,3872549019607843
46;RT-PCR;BA;2020-11-14;15;63;0;193;78;0,1923076923076923
46;RT-PCR;CE;2020-11-14;997;2476;4;8374;3477;0,2867414437733679
46;RT-PCR;DF;2020-11-14;1303;551;3;5403;1857;0,7016693591814755
46;RT-PCR;ES;2020-11-14;2020;2385;2;13052;4407;0,4583616972997504
46;RT-PCR;GO;2020-11-14;1997;4855;43;10195;6895;0,2896301667875272
46;RT-PCR;MA;2020-11-14;112;190;0;1615;302;0,3708609271523179
46;RT-PCR;MG;2020-11-14;25;42;1;253;68;0,3676470588235294
46;RT-PCR;MS;2020-11-14;1643;4090;7;6450;5740;0,2862369337979094
46;RT-PCR;MT;2020-11-14;161;620;1;1962;782;0,2058823529411765
46;RT-PCR;PA;2020-11-14;509;1146;7;2183;1662;0,3062575210589651
46;RT-PCR;PB;2020-11-14;872;985;0;3026;1857;0,4695745826602046
46;RT-PCR;PE;2020-11-14;1533;5834;15;23036;7382;0,2076672988350041
46;RT-PCR;PI;2020-11-14;1133;398;0;1823;1531;0,7400391900718485
46;RT-PCR;PR;2020-11-14;203;378;0;1074;581;0,3493975903614458
46;RT-PCR;RJ;2020-11-14;28;52;3;342;83;0,3373493975903614
46;RT-PCR;RN;2020-11-14;1137;2521;22;6579;3680;0,3089673913043478
46;RT-PCR;RO;2020-11-14;1601;709;121;4073;2431;0,6585767174002468
46;RT-PCR;RR;2020-11-14;213;466;0;852;679;0,3136966126656848
46;RT-PCR;RS;2020-11-14;7;31;0;109;38;0,1842105263157895
46;RT-PCR;SC;2020-11-14;10;32;0;107;42;0,2380952380952381
46;RT-PCR;SE;2020-11-14;313;1285;3;2958;1601;0,1955028107432855
46;RT-PCR;SP;2020-11-14;67;136;0;740;203;0,3300492610837438
46;RT-PCR;TO;2020-11-14;311;1101;0;1728;1412;0,2202549575070822
46;RT-PCR;NA;2020-11-14;5;35;0;59;40;0,1250000000000000
46;Teste rápido;AC;2020-11-14;476;1369;11;2082;1856;0,2564655172413793
46;Teste rápido;AL;2020-11-14;710;1688;2;2667;2400;0,2958333333333333
46;Teste rápido;AM;2020-11-14;2182;3875;90;6459;6147;0,3549699040182203
46;Teste rápido;AP;2020-11-14;909;372;0;1297;1281;0,7096018735362998
46;Teste rápido;BA;2020-11-14;41;120;0;178;161;0,2546583850931677
46;Teste rápido;CE;2020-11-14;1408;5013;7;7004;6428;0,2190416925948973
46;Teste rápido;DF;2020-11-14;876;1196;7;2369;2079;0,4213564213564214
46;Teste rápido;ES;2020-11-14;65;298;0;587;363;0,1790633608815427
46;Teste rápido;GO;2020-11-14;1913;5119;13;7621;7045;0,2715400993612491
46;Teste rápido;MA;2020-11-14;1669;3520;4;5809;5193;0,3213941844791065
46;Teste rápido;MG;2020-11-14;75;384;2;480;461;0,1626898047722343
46;Teste rápido;MS;2020-11-14;1433;5633;12;7275;7078;0,2024583215597626
46;Teste rápido;MT;2020-11-14;679;1284;8;2733;1971;0,3444951801116184
46;Teste rápido;PA;2020-11-14;1712;4397;4;6313;6113;0,2800588908882709
46;Teste rápido;PB;2020-11-14;1632;5130;4;7726;6766;0,2412060301507538
46;Teste rápido;PE;2020-11-14;2186;8432;16;12567;10634;0,2055670490878315
46;Teste rápido;PI;2020-11-14;2456;4346;5;6987;6807;0,3608050536212722
46;Teste rápido;PR;2020-11-14;202;956;1;1231;1159;0,1742881794650561
46;Teste rápido;RJ;2020-11-14;26;139;5;188;170;0,1529411764705882
46;Teste rápido;RN;2020-11-14;351;2757;9;3390;3117;0,1126082771896054
46;Teste rápido;RO;2020-11-14;481;1503;9;2178;1993;0,2413447064726543
46;Teste rápido;RR;2020-11-14;817;1259;6;2129;2082;0,3924111431316042
46;Teste rápido;RS;2020-11-14;18;91;0;114;109;0,1651376146788991
46;Teste rápido;SC;2020-11-14;14;55;0;73;69;0,2028985507246377
46;Teste rápido;SE;2020-11-14;157;463;0;658;620;0,2532258064516129
46;Teste rápido;SP;2020-11-14;467;5551;1;6056;6019;0,0775876391427147
46;Teste rápido;TO;2020-11-14;629;1108;0;1844;1737;0,3621185952792170
46;Teste rápido;NA;2020-11-14;6;22;0;28;28;0,2142857142857143
46;Outros;AC;2020-11-14;0;1;0;1;1;0,0000000000000000
46;Outros;PB;2020-11-14;0;0;0;1;0;NA
47;RT-PCR;AC;2020-11-21;88;165;1;2317;254;0,3464566929133858
47;RT-PCR;AL;2020-11-21;128;196;0;1341;324;0,3950617283950617
47;RT-PCR;AM;2020-11-21;217;592;1;1094;810;0,2679012345679012
47;RT-PCR;AP;2020-11-21;22;22;0;142;44;0,5000000000000000
47;RT-PCR;BA;2020-11-21;24;45;0;223;69;0,3478260869565217
47;RT-PCR;CE;2020-11-21;1359;1879;1;8431;3239;0,4195739425748688
47;RT-PCR;DF;2020-11-21;1031;522;5;4420;1558;0,6617458279845956
47;RT-PCR;ES;2020-11-21;311;613;1;5095;925;0,3362162162162162
47;RT-PCR;GO;2020-11-21;1669;4672;25;10762;6366;0,2621740496387056
47;RT-PCR;MA;2020-11-21;90;200;1;1458;291;0,3092783505154639
47;RT-PCR;MG;2020-11-21;21;30;0;204;51;0,4117647058823529
47;RT-PCR;MS;2020-11-21;2726;4381;13;8295;7120;0,3828651685393258
47;RT-PCR;MT;2020-11-21;138;511;1;1872;650;0,2123076923076923
47;RT-PCR;PA;2020-11-21;630;955;12;2191;1597;0,3944896681277395
47;RT-PCR;PB;2020-11-21;1070;1217;2;3911;2289;0,4674530362603757
47;RT-PCR;PE;2020-11-21;1197;3517;18;24980;4732;0,2529585798816568
47;RT-PCR;PI;2020-11-21;776;552;0;1719;1328;0,5843373493975904
47;RT-PCR;PR;2020-11-21;261;420;3;1333;684;0,3815789473684211
47;RT-PCR;RJ;2020-11-21;44;56;0;405;100;0,4400000000000000
47;RT-PCR;RN;2020-11-21;1613;3506;14;9298;5133;0,3142411844924995
47;RT-PCR;RO;2020-11-21;1639;989;91;4885;2719;0,6027951452739978
47;RT-PCR;RR;2020-11-21;194;204;0;682;398;0,4874371859296482
47;RT-PCR;RS;2020-11-21;9;22;0;102;31;0,2903225806451613
47;RT-PCR;SC;2020-11-21;9;15;0;73;24;0,3750000000000000
47;RT-PCR;SE;2020-11-21;483;544;0;2658;1027;0,4703018500486855
47;RT-PCR;SP;2020-11-21;79;218;0;892;297;0,2659932659932660
47;RT-PCR;TO;2020-11-21;527;1220;1;2242;1748;0,3014874141876430
47;RT-PCR;NA;2020-11-21;3;4;0;50;7;0,4285714285714285
47;Teste rápido;AC;2020-11-21;739;2698;9;3618;3446;0,2144515380150900
47;Teste rápido;AL;2020-11-21;568;1889;2;2774;2459;0,2309882065880439
47;Teste rápido;AM;2020-11-21;2987;4485;65;7894;7537;0,3963115297863872
47;Teste rápido;AP;2020-11-21;442;638;0;1086;1080;0,4092592592592593
47;Teste rápido;BA;2020-11-21;102;772;0;888;874;0,1167048054919908
47;Teste rápido;CE;2020-11-21;1284;6455;4;8312;7743;0,1658271987601705
47;Teste rápido;DF;2020-11-21;783;2627;2;3565;3412;0,2294841735052755
47;Teste rápido;ES;2020-11-21;296;1381;3;1805;1680;0,1761904761904762
47;Teste rápido;GO;2020-11-21;1874;5590;12;8143;7476;0,2506688068485821
47;Teste rápido;MA;2020-11-21;1477;3887;0;5899;5364;0,2753542132736764
47;Teste rápido;MG;2020-11-21;607;2952;0;3584;3559;0,1705535262714246
47;Teste rápido;MS;2020-11-21;2034;6522;10;8917;8566;0,2374503852439879
47;Teste rápido;MT;2020-11-21;549;1073;1;2254;1623;0,3382624768946396
47;Teste rápido;PA;2020-11-21;1465;3794;3;5606;5262;0,2784112504751045
47;Teste rápido;PB;2020-11-21;1731;5087;9;7977;6827;0,2535520726527025
47;Teste rápido;PE;2020-11-21;2054;7519;10;10538;9583;0,2143378900135657
47;Teste rápido;PI;2020-11-21;2313;3551;11;6157;5875;0,3937021276595745
47;Teste rápido;PR;2020-11-21;240;1160;2;1466;1402;0,1711840228245364
47;Teste rápido;RJ;2020-11-21;29;180;0;226;209;0,1387559808612440
47;Teste rápido;RN;2020-11-21;579;2719;6;3622;3304;0,1752421307506053
47;Teste rápido;RO;2020-11-21;601;1860;3;2825;2464;0,2439123376623377
47;Teste rápido;RR;2020-11-21;704;1394;2;2223;2100;0,3352380952380952
47;Teste rápido;RS;2020-11-21;80;1005;0;1090;1085;0,0737327188940092
47;Teste rápido;SC;2020-11-21;32;76;0;116;108;0,2962962962962963
47;Teste rápido;SE;2020-11-21;126;513;0;695;639;0,1971830985915493
47;Teste rápido;SP;2020-11-21;7602;95136;2;102781;102740;0,0739926026863928
47;Teste rápido;TO;2020-11-21;808;980;0;1933;1788;0,4519015659955257
47;Teste rápido;NA;2020-11-21;13;30;0;44;43;0,3023255813953488
47;Outros;AC;2020-11-21;0;1;0;1;1;0,0000000000000000
48;RT-PCR;AC;2020-11-28;69;147;0;2395;216;0,3194444444444444
48;RT-PCR;AL;2020-11-28;195;155;0;2269;350;0,5571428571428572
48;RT-PCR;AM;2020-11-28;168;704;2;1252;874;0,1922196796338673
48;RT-PCR;AP;2020-11-28;37;38;0;206;75;0,4933333333333333
48;RT-PCR;BA;2020-11-28;14;20;0;278;34;0,4117647058823529
48;RT-PCR;CE;2020-11-28;657;967;1;10351;1625;0,4043076923076923
48;RT-PCR;DF;2020-11-28;953;578;7;5459;1538;0,6196358907672301
48;RT-PCR;ES;2020-11-28;80;46;1;398;127;0,6299212598425197
48;RT-PCR;GO;2020-11-28;1432;2897;12;10700;4341;0,3298779083160562
48;RT-PCR;MA;2020-11-28;173;170;1;1502;344;0,5029069767441861
48;RT-PCR;MG;2020-11-28;37;27;0;304;64;0,5781250000000000
48;RT-PCR;MS;2020-11-28;2438;3467;13;11710;5918;0,4119635011828320
48;RT-PCR;MT;2020-11-28;141;260;0;2370;401;0,3516209476309227
48;RT-PCR;PA;2020-11-28;420;346;2;1394;768;0,5468750000000000
48;RT-PCR;PB;2020-11-28;625;800;20;5351;1445;0,4325259515570934
48;RT-PCR;PE;2020-11-28;655;796;13;27978;1464;0,4474043715846995
48;RT-PCR;PI;2020-11-28;403;259;0;1398;662;0,6087613293051359
48;RT-PCR;PR;2020-11-28;228;492;0;1529;720;0,3166666666666667
48;RT-PCR;RJ;2020-11-28;40;30;3;501;73;0,5479452054794520
48;RT-PCR;RN;2020-11-28;953;1618;1;9663;2572;0,3705287713841369
48;RT-PCR;RO;2020-11-28;1077;519;17;4773;1613;0,6676999380037197
48;RT-PCR;RR;2020-11-28;14;158;0;582;172;0,0813953488372093
48;RT-PCR;RS;2020-11-28;14;11;0;102;25;0,5600000000000001
48;RT-PCR;SC;2020-11-28;9;16;1;107;26;0,3461538461538461
48;RT-PCR;SE;2020-11-28;578;451;1;3195;1030;0,5611650485436893
48;RT-PCR;SP;2020-11-28;63;211;1;859;275;0,2290909090909091
48;RT-PCR;TO;2020-11-28;736;626;2;3076;1364;0,5395894428152492
48;RT-PCR;NA;2020-11-28;8;9;0;89;17;0,4705882352941176
48;Teste rápido;AC;2020-11-28;679;1915;3;2955;2597;0,2614555256064690
48;Teste rápido;AL;2020-11-28;666;1977;1;3165;2644;0,2518910741301059
48;Teste rápido;AM;2020-11-28;2838;3816;61;7161;6715;0,4226358897989576
48;Teste rápido;AP;2020-11-28;363;508;0;890;871;0,4167623421354765
48;Teste rápido;BA;2020-11-28;47;398;0;468;445;0,1056179775280899
48;Teste rápido;CE;2020-11-28;1175;4782;3;6741;5960;0,1971476510067114
48;Teste rápido;DF;2020-11-28;648;1856;0;2807;2504;0,2587859424920128
48;Teste rápido;ES;2020-11-28;122;745;0;959;867;0,1407151095732411
48;Teste rápido;GO;2020-11-28;1896;4648;4;7371;6548;0,2895540623091020
48;Teste rápido;MA;2020-11-28;1308;3310;7;5291;4625;0,2828108108108108
48;Teste rápido;MG;2020-11-28;280;1399;0;1711;1679;0,1667659321024419
48;Teste rápido;MS;2020-11-28;2712;8746;7;12444;11465;0,2365460095944178
48;Teste rápido;MT;2020-11-28;614;994;6;2151;1614;0,3804213135068154
48;Teste rápido;PA;2020-11-28;1139;3051;0;4450;4190;0,2718377088305489
48;Teste rápido;PB;2020-11-28;2168;5440;9;10168;7617;0,2846264933700932
48;Teste rápido;PE;2020-11-28;2176;7241;12;10589;9429;0,2307773889065649
48;Teste rápido;PI;2020-11-28;2431;3710;4;6390;6145;0,3956061838893409
48;Teste rápido;PR;2020-11-28;342;1213;0;1633;1555;0,2199356913183280
48;Teste rápido;RJ;2020-11-28;24;173;0;218;197;0,1218274111675127
48;Teste rápido;RN;2020-11-28;646;3023;7;4210;3676;0,1757344940152339
48;Teste rápido;RO;2020-11-28;685;1790;0;2808;2475;0,2767676767676768
48;Teste rápido;RR;2020-11-28;691;1035;2;1823;1728;0,3998842592592592
48;Teste rápido;RS;2020-11-28;31;509;0;544;540;0,0574074074074074
48;Teste rápido;SC;2020-11-28;28;66;1;106;95;0,2947368421052631
48;Teste rápido;SE;2020-11-28;135;427;0;657;562;0,2402135231316726
48;Teste rápido;SP;2020-11-28;3400;39157;2;42602;42559;0,0798890951385136
48;Teste rápido;TO;2020-11-28;598;769;0;1605;1367;0,4374542794440380
48;Teste rápido;NA;2020-11-28;6;20;0;30;26;0,2307692307692308
48;Outros;AC;2020-11-28;0;0;0;1;0;NA
